TagName,DateTime,Value,StringValue
EQ03.POWER,2019-01-02 05:23:26,6.0,6
EQ03.TEMP,2019-01-02 05:23:26,4.0,4
EQ03.TEMP,2019-01-02 05:23:27,6.0,6
EQ03.TEMP,2019-01-02 05:23:28,1.0,1
EQ03.POWER,2019-01-02 05:23:30,4.0,4
EQ03.TEMP,2019-01-02 05:23:30,2.0,2
EQ03.POWER,2019-01-02 05:23:32,8.0,8
EQ03.TEMP,2019-01-02 05:23:34,8.0,8
EQ03.POWER,2019-01-02 05:23:35,5.0,5
EQ03.POWER,2019-01-02 05:23:36,6.0,6
EQ03.TEMP,2019-01-02 05:23:37,4.0,4
EQ03.POWER,2019-01-02 05:23:45,4.0,4
EQ03.POWER,2019-01-02 05:23:46,9.0,9
EQ03.TEMP,2019-01-02 05:23:46,4.0,4
EQ03.TEMP,2019-01-02 05:23:47,7.0,7
EQ03.POWER,2019-01-02 05:23:49,2.0,2
EQ03.POWER,2019-01-02 05:23:53,4.0,4
EQ03.POWER,2019-01-02 05:23:55,0.0,0
EQ03.POWER,2019-01-02 05:24:02,1.0,1
EQ03.POWER,2019-01-02 05:24:16,1.0,1
EQ03.POWER,2019-01-02 05:24:19,0.0,0
EQ03.TEMP,2019-01-02 05:24:21,8.0,8
EQ03.TEMP,2019-01-02 05:24:23,5.0,5
EQ03.TEMP,2019-01-02 05:24:27,0.0,0
EQ03.POWER,2019-01-02 05:24:30,5.0,5
EQ03.POWER,2019-01-02 05:24:34,7.0,7
EQ03.POWER,2019-01-02 05:24:38,1.0,1
EQ03.POWER,2019-01-02 05:24:39,0.0,0
EQ03.TEMP,2019-01-02 05:24:39,1.0,1
EQ03.TEMP,2019-01-02 05:24:42,1.0,1
EQ03.TEMP,2019-01-02 05:24:46,8.0,8
EQ03.POWER,2019-01-02 05:24:49,1.0,1
EQ03.POWER,2019-01-02 05:24:50,5.0,5
EQ03.TEMP,2019-01-02 05:24:51,0.0,0
EQ03.POWER,2019-01-02 05:24:52,6.0,6
EQ03.TEMP,2019-01-02 05:24:53,7.0,7
EQ03.POWER,2019-01-02 05:24:54,0.0,0
EQ03.TEMP,2019-01-02 05:24:55,5.0,5
EQ03.TEMP,2019-01-02 05:24:56,5.0,5
EQ03.TEMP,2019-01-02 05:24:57,9.0,9
EQ03.POWER,2019-01-02 05:24:58,1.0,1
EQ03.POWER,2019-01-02 05:25:00,0.0,0
EQ03.POWER,2019-01-02 05:25:04,1.0,1
EQ03.POWER,2019-01-02 05:25:10,1.0,1
EQ03.POWER,2019-01-02 05:25:13,6.0,6
EQ03.POWER,2019-01-02 05:25:14,5.0,5
EQ03.TEMP,2019-01-02 05:25:16,6.0,6
EQ03.POWER,2019-01-02 05:25:20,1.0,1
EQ03.POWER,2019-01-02 05:25:27,4.0,4
EQ03.TEMP,2019-01-02 05:25:27,8.0,8
EQ03.TEMP,2019-01-02 05:25:28,8.0,8
EQ03.POWER,2019-01-02 05:25:31,6.0,6
EQ03.TEMP,2019-01-02 05:25:37,3.0,3
EQ03.TEMP,2019-01-02 05:25:38,0.0,0
EQ03.POWER,2019-01-02 05:25:46,0.0,0
EQ03.POWER,2019-01-02 05:25:47,8.0,8
EQ03.TEMP,2019-01-02 05:25:49,4.0,4
EQ03.POWER,2019-01-02 05:25:50,3.0,3
EQ03.POWER,2019-01-02 05:25:51,4.0,4
EQ03.POWER,2019-01-02 05:25:53,6.0,6
EQ03.TEMP,2019-01-02 05:25:55,6.0,6
EQ03.POWER,2019-01-02 05:25:57,8.0,8
EQ03.TEMP,2019-01-02 05:26:02,8.0,8
EQ03.POWER,2019-01-02 05:26:04,9.0,9
EQ03.POWER,2019-01-02 05:26:06,4.0,4
EQ03.TEMP,2019-01-02 05:26:06,7.0,7
EQ03.TEMP,2019-01-02 05:26:10,5.0,5
EQ03.TEMP,2019-01-02 05:26:11,4.0,4
EQ03.POWER,2019-01-02 05:26:12,0.0,0
EQ03.POWER,2019-01-02 05:26:13,9.0,9
EQ03.TEMP,2019-01-02 05:26:14,0.0,0
EQ03.TEMP,2019-01-02 05:26:17,9.0,9
EQ03.POWER,2019-01-02 05:26:18,9.0,9
EQ03.TEMP,2019-01-02 05:26:23,4.0,4
EQ03.POWER,2019-01-02 05:26:25,1.0,1
EQ03.TEMP,2019-01-02 05:26:27,7.0,7
EQ03.TEMP,2019-01-02 05:26:32,1.0,1
EQ03.TEMP,2019-01-02 05:26:36,4.0,4
EQ03.TEMP,2019-01-02 05:26:37,2.0,2
EQ03.POWER,2019-01-02 05:26:40,7.0,7
EQ03.POWER,2019-01-02 05:26:42,1.0,1
EQ03.TEMP,2019-01-02 05:26:45,9.0,9
EQ03.TEMP,2019-01-02 05:26:49,3.0,3
EQ03.TEMP,2019-01-02 05:26:52,2.0,2
EQ03.POWER,2019-01-02 05:26:53,4.0,4
EQ03.TEMP,2019-01-02 05:26:53,5.0,5
EQ03.TEMP,2019-01-02 05:26:58,1.0,1
EQ03.TEMP,2019-01-02 05:27:00,8.0,8
EQ03.POWER,2019-01-02 05:27:02,0.0,0
EQ03.TEMP,2019-01-02 05:27:03,5.0,5
EQ03.POWER,2019-01-02 05:27:04,8.0,8
EQ03.TEMP,2019-01-02 05:27:08,6.0,6
EQ03.POWER,2019-01-02 05:27:09,5.0,5
EQ03.POWER,2019-01-02 05:27:10,7.0,7
EQ03.TEMP,2019-01-02 05:27:11,1.0,1
EQ03.TEMP,2019-01-02 05:27:12,8.0,8
EQ03.TEMP,2019-01-02 05:27:15,8.0,8
EQ03.POWER,2019-01-02 05:27:20,7.0,7
EQ03.POWER,2019-01-02 05:27:21,6.0,6
EQ03.TEMP,2019-01-02 05:27:23,3.0,3
EQ03.TEMP,2019-01-02 05:27:29,0.0,0
EQ03.POWER,2019-01-02 05:27:31,5.0,5
EQ03.POWER,2019-01-02 05:27:32,6.0,6
EQ03.TEMP,2019-01-02 05:27:37,3.0,3
EQ03.TEMP,2019-01-02 05:27:41,2.0,2
EQ03.TEMP,2019-01-02 05:27:42,3.0,3
EQ03.TEMP,2019-01-02 05:27:44,9.0,9
EQ03.TEMP,2019-01-02 05:27:46,4.0,4
EQ03.POWER,2019-01-02 05:27:47,9.0,9
EQ03.TEMP,2019-01-02 05:27:57,6.0,6
EQ03.POWER,2019-01-02 05:28:05,4.0,4
EQ03.TEMP,2019-01-02 05:28:05,1.0,1
EQ03.POWER,2019-01-02 05:28:09,7.0,7
EQ03.TEMP,2019-01-02 05:28:09,7.0,7
EQ03.POWER,2019-01-02 05:28:11,3.0,3
EQ03.TEMP,2019-01-02 05:28:11,3.0,3
EQ03.TEMP,2019-01-02 05:28:13,2.0,2
EQ03.POWER,2019-01-02 05:28:14,0.0,0
EQ03.TEMP,2019-01-02 05:28:17,6.0,6
EQ03.POWER,2019-01-02 05:28:18,8.0,8
EQ03.TEMP,2019-01-02 05:28:19,1.0,1
EQ03.POWER,2019-01-02 05:28:25,0.0,0
EQ03.TEMP,2019-01-02 05:28:27,2.0,2
EQ03.POWER,2019-01-02 05:28:29,9.0,9
EQ03.POWER,2019-01-02 05:28:33,4.0,4
EQ03.POWER,2019-01-02 05:28:38,1.0,1
EQ03.TEMP,2019-01-02 05:28:39,3.0,3
EQ03.POWER,2019-01-02 05:28:40,0.0,0
EQ03.TEMP,2019-01-02 05:28:40,5.0,5
EQ03.TEMP,2019-01-02 05:28:43,6.0,6
EQ03.POWER,2019-01-02 05:28:44,3.0,3
EQ03.POWER,2019-01-02 05:28:51,6.0,6
EQ03.POWER,2019-01-02 05:28:54,1.0,1
EQ03.TEMP,2019-01-02 05:29:01,5.0,5
EQ03.POWER,2019-01-02 05:29:03,8.0,8
EQ01.BATCH,2019-01-02 03:59:46,,B10029
EQ01.STATUS,2019-01-02 03:59:46,0.0,0
EQ01.TEMP,2019-01-02 03:59:46,4.0,4
EQ01.POWER,2019-01-02 03:59:48,8.0,8
EQ01.TEMP,2019-01-02 03:59:48,7.0,7
EQ01.TEMP,2019-01-02 03:59:49,3.0,3
EQ01.POWER,2019-01-02 03:59:52,7.0,7
EQ01.TEMP,2019-01-02 03:59:54,4.0,4
EQ01.TEMP,2019-01-02 04:00:02,1.0,1
EQ01.POWER,2019-01-02 04:00:09,3.0,3
EQ01.TEMP,2019-01-02 04:00:10,9.0,9
EQ01.TEMP,2019-01-02 04:00:14,5.0,5
EQ01.POWER,2019-01-02 04:00:15,9.0,9
EQ01.TEMP,2019-01-02 04:00:18,7.0,7
EQ01.POWER,2019-01-02 04:00:23,8.0,8
EQ01.TEMP,2019-01-02 04:00:24,5.0,5
EQ01.TEMP,2019-01-02 04:00:25,6.0,6
EQ01.TEMP,2019-01-02 04:00:27,7.0,7
EQ01.POWER,2019-01-02 04:00:28,9.0,9
EQ01.TEMP,2019-01-02 04:00:28,1.0,1
EQ01.POWER,2019-01-02 04:00:33,3.0,3
EQ01.POWER,2019-01-02 04:00:35,9.0,9
EQ01.POWER,2019-01-02 04:00:41,5.0,5
EQ01.POWER,2019-01-02 04:00:43,0.0,0
EQ01.TEMP,2019-01-02 04:00:45,1.0,1
EQ01.TEMP,2019-01-02 04:00:46,3.0,3
EQ01.POWER,2019-01-02 04:00:48,9.0,9
EQ01.TEMP,2019-01-02 04:00:49,9.0,9
EQ01.POWER,2019-01-02 04:00:50,9.0,9
EQ01.TEMP,2019-01-02 04:00:50,4.0,4
EQ01.POWER,2019-01-02 04:00:52,2.0,2
EQ01.TEMP,2019-01-02 04:00:56,1.0,1
EQ01.POWER,2019-01-02 04:00:57,3.0,3
EQ01.TEMP,2019-01-02 04:01:00,6.0,6
EQ01.POWER,2019-01-02 04:01:01,9.0,9
EQ01.TEMP,2019-01-02 04:01:02,8.0,8
EQ01.POWER,2019-01-02 04:01:03,6.0,6
EQ01.POWER,2019-01-02 04:01:11,5.0,5
EQ01.TEMP,2019-01-02 04:01:11,7.0,7
EQ01.POWER,2019-01-02 04:01:12,1.0,1
EQ01.POWER,2019-01-02 04:01:13,4.0,4
EQ01.POWER,2019-01-02 04:01:14,0.0,0
EQ01.TEMP,2019-01-02 04:01:16,2.0,2
EQ01.POWER,2019-01-02 04:01:18,8.0,8
EQ01.TEMP,2019-01-02 04:01:18,1.0,1
EQ01.TEMP,2019-01-02 04:01:22,1.0,1
EQ01.TEMP,2019-01-02 04:01:24,3.0,3
EQ01.POWER,2019-01-02 04:01:28,7.0,7
EQ01.TEMP,2019-01-02 04:01:31,0.0,0
EQ01.TEMP,2019-01-02 04:01:32,5.0,5
EQ01.POWER,2019-01-02 04:01:33,9.0,9
EQ01.TEMP,2019-01-02 04:01:33,8.0,8
EQ01.TEMP,2019-01-02 04:01:39,0.0,0
EQ01.POWER,2019-01-02 04:01:42,9.0,9
EQ01.TEMP,2019-01-02 04:01:42,9.0,9
EQ01.TEMP,2019-01-02 04:01:43,5.0,5
EQ01.POWER,2019-01-02 04:01:46,7.0,7
EQ01.POWER,2019-01-02 04:01:48,4.0,4
EQ01.TEMP,2019-01-02 04:01:49,6.0,6
EQ01.TEMP,2019-01-02 04:01:51,5.0,5
EQ01.TEMP,2019-01-02 04:01:52,4.0,4
EQ01.TEMP,2019-01-02 04:01:56,6.0,6
EQ01.TEMP,2019-01-02 04:01:57,5.0,5
EQ01.TEMP,2019-01-02 04:01:58,0.0,0
EQ01.TEMP,2019-01-02 04:02:04,1.0,1
EQ01.POWER,2019-01-02 04:02:05,3.0,3
EQ01.POWER,2019-01-02 04:02:06,1.0,1
EQ01.POWER,2019-01-02 04:02:08,1.0,1
EQ01.TEMP,2019-01-02 04:02:08,8.0,8
EQ01.POWER,2019-01-02 04:02:14,6.0,6
EQ01.TEMP,2019-01-02 04:02:15,4.0,4
EQ01.POWER,2019-01-02 04:02:19,4.0,4
EQ01.POWER,2019-01-02 04:02:21,7.0,7
EQ01.POWER,2019-01-02 04:02:24,0.0,0
EQ01.POWER,2019-01-02 04:02:28,8.0,8
EQ01.POWER,2019-01-02 04:02:31,8.0,8
EQ01.TEMP,2019-01-02 04:02:31,9.0,9
EQ01.POWER,2019-01-02 04:02:34,9.0,9
EQ01.TEMP,2019-01-02 04:02:34,3.0,3
EQ01.POWER,2019-01-02 04:02:36,7.0,7
EQ01.TEMP,2019-01-02 04:02:36,6.0,6
EQ01.POWER,2019-01-02 04:02:37,7.0,7
EQ01.TEMP,2019-01-02 04:02:42,1.0,1
EQ01.POWER,2019-01-02 04:02:45,1.0,1
EQ01.POWER,2019-01-02 04:02:47,6.0,6
EQ01.POWER,2019-01-02 04:02:48,4.0,4
EQ01.POWER,2019-01-02 04:02:49,4.0,4
EQ01.POWER,2019-01-02 04:02:52,1.0,1
EQ01.POWER,2019-01-02 04:02:53,6.0,6
EQ01.TEMP,2019-01-02 04:02:54,7.0,7
EQ01.TEMP,2019-01-02 04:02:55,0.0,0
EQ01.TEMP,2019-01-02 04:02:56,3.0,3
EQ01.TEMP,2019-01-02 04:02:59,7.0,7
EQ01.TEMP,2019-01-02 04:03:07,9.0,9
EQ01.POWER,2019-01-02 04:03:10,0.0,0
EQ01.POWER,2019-01-02 04:03:11,9.0,9
EQ01.POWER,2019-01-02 04:03:15,6.0,6
EQ01.POWER,2019-01-02 04:03:19,9.0,9
EQ01.POWER,2019-01-02 04:03:33,2.0,2
EQ01.TEMP,2019-01-02 04:03:34,7.0,7
EQ01.TEMP,2019-01-02 04:03:36,7.0,7
EQ01.POWER,2019-01-02 04:03:39,2.0,2
EQ01.TEMP,2019-01-02 04:03:40,4.0,4
EQ01.POWER,2019-01-02 04:03:41,5.0,5
EQ01.TEMP,2019-01-02 04:03:43,4.0,4
EQ01.TEMP,2019-01-02 04:03:46,1.0,1
EQ01.POWER,2019-01-02 04:03:48,9.0,9
EQ01.TEMP,2019-01-02 04:03:48,5.0,5
EQ01.TEMP,2019-01-02 04:03:49,6.0,6
EQ01.POWER,2019-01-02 04:04:01,1.0,1
EQ01.TEMP,2019-01-02 04:04:02,0.0,0
EQ01.POWER,2019-01-02 04:04:04,1.0,1
EQ01.POWER,2019-01-02 04:04:07,0.0,0
EQ01.TEMP,2019-01-02 04:04:13,5.0,5
EQ01.TEMP,2019-01-02 04:04:15,3.0,3
EQ01.POWER,2019-01-02 04:04:16,9.0,9
EQ01.TEMP,2019-01-02 04:04:16,0.0,0
EQ01.POWER,2019-01-02 04:04:20,1.0,1
EQ01.TEMP,2019-01-02 04:04:23,5.0,5
EQ01.POWER,2019-01-02 04:04:29,2.0,2
EQ01.TEMP,2019-01-02 04:04:32,0.0,0
EQ01.TEMP,2019-01-02 04:04:33,7.0,7
EQ01.POWER,2019-01-02 04:04:36,3.0,3
EQ01.TEMP,2019-01-02 04:04:37,9.0,9
EQ01.TEMP,2019-01-02 04:04:41,4.0,4
EQ01.POWER,2019-01-02 04:04:42,0.0,0
EQ01.TEMP,2019-01-02 04:04:43,5.0,5
EQ01.TEMP,2019-01-02 04:04:45,3.0,3
EQ01.POWER,2019-01-02 04:04:46,0.0,0
EQ01.TEMP,2019-01-02 04:04:47,8.0,8
EQ01.POWER,2019-01-02 04:04:48,5.0,5
EQ01.POWER,2019-01-02 04:04:52,4.0,4
EQ01.TEMP,2019-01-02 04:04:53,3.0,3
EQ01.TEMP,2019-01-02 04:04:56,1.0,1
EQ01.POWER,2019-01-02 04:04:58,0.0,0
EQ01.TEMP,2019-01-02 04:05:00,8.0,8
EQ01.TEMP,2019-01-02 04:05:03,9.0,9
EQ01.POWER,2019-01-02 04:05:10,3.0,3
EQ01.POWER,2019-01-02 04:05:11,9.0,9
EQ01.POWER,2019-01-02 04:05:12,2.0,2
EQ01.POWER,2019-01-02 04:05:16,7.0,7
EQ01.POWER,2019-01-02 04:05:19,2.0,2
EQ01.TEMP,2019-01-02 04:05:24,5.0,5
EQ01.POWER,2019-01-02 04:05:26,7.0,7
EQ01.POWER,2019-01-02 04:05:27,1.0,1
EQ01.TEMP,2019-01-02 04:05:27,9.0,9
EQ01.POWER,2019-01-02 04:05:29,6.0,6
EQ01.TEMP,2019-01-02 04:05:30,2.0,2
EQ01.POWER,2019-01-02 04:05:31,8.0,8
EQ01.TEMP,2019-01-02 04:05:32,6.0,6
EQ01.POWER,2019-01-02 04:05:38,9.0,9
EQ01.POWER,2019-01-02 04:05:39,5.0,5
EQ01.POWER,2019-01-02 04:05:40,5.0,5
EQ01.TEMP,2019-01-02 04:05:53,7.0,7
EQ01.POWER,2019-01-02 04:05:54,8.0,8
EQ01.TEMP,2019-01-02 04:05:59,3.0,3
EQ01.POWER,2019-01-02 04:06:04,2.0,2
EQ01.POWER,2019-01-02 04:06:13,4.0,4
EQ01.TEMP,2019-01-02 04:06:16,3.0,3
EQ01.POWER,2019-01-02 04:06:18,6.0,6
EQ01.POWER,2019-01-02 04:06:19,8.0,8
EQ01.POWER,2019-01-02 04:06:26,3.0,3
EQ01.TEMP,2019-01-02 04:06:33,4.0,4
EQ01.TEMP,2019-01-02 04:06:34,8.0,8
EQ01.POWER,2019-01-02 04:06:36,8.0,8
EQ01.TEMP,2019-01-02 04:06:39,4.0,4
EQ01.POWER,2019-01-02 04:06:45,1.0,1
EQ01.POWER,2019-01-02 04:06:47,6.0,6
EQ01.TEMP,2019-01-02 04:06:47,0.0,0
EQ01.TEMP,2019-01-02 04:06:51,9.0,9
EQ01.POWER,2019-01-02 04:06:55,0.0,0
EQ01.POWER,2019-01-02 04:06:56,0.0,0
EQ01.POWER,2019-01-02 04:06:57,9.0,9
EQ01.POWER,2019-01-02 04:06:58,9.0,9
EQ01.TEMP,2019-01-02 04:06:58,7.0,7
EQ01.TEMP,2019-01-02 04:07:03,5.0,5
EQ01.POWER,2019-01-02 04:07:04,0.0,0
EQ01.POWER,2019-01-02 04:07:05,3.0,3
EQ01.POWER,2019-01-02 04:07:08,0.0,0
EQ01.TEMP,2019-01-02 04:07:09,3.0,3
EQ01.TEMP,2019-01-02 04:07:15,7.0,7
EQ01.POWER,2019-01-02 04:07:20,4.0,4
EQ01.TEMP,2019-01-02 04:07:20,5.0,5
EQ01.POWER,2019-01-02 04:07:24,4.0,4
EQ01.TEMP,2019-01-02 04:07:31,5.0,5
EQ01.POWER,2019-01-02 04:07:32,7.0,7
EQ01.TEMP,2019-01-02 04:07:34,2.0,2
EQ01.POWER,2019-01-02 04:07:35,8.0,8
EQ01.TEMP,2019-01-02 04:07:38,4.0,4
EQ01.POWER,2019-01-02 04:07:45,2.0,2
EQ01.TEMP,2019-01-02 04:07:45,4.0,4
EQ01.TEMP,2019-01-02 04:07:46,8.0,8
EQ01.POWER,2019-01-02 04:07:48,7.0,7
EQ01.POWER,2019-01-02 04:07:49,5.0,5
EQ01.TEMP,2019-01-02 04:07:49,0.0,0
EQ01.TEMP,2019-01-02 04:07:56,5.0,5
EQ01.TEMP,2019-01-02 04:08:04,6.0,6
EQ01.TEMP,2019-01-02 04:08:05,7.0,7
EQ01.POWER,2019-01-02 04:08:07,4.0,4
EQ01.POWER,2019-01-02 04:08:13,5.0,5
EQ01.TEMP,2019-01-02 04:08:14,4.0,4
EQ01.POWER,2019-01-02 04:08:19,2.0,2
EQ01.TEMP,2019-01-02 04:08:19,6.0,6
EQ01.POWER,2019-01-02 04:08:21,1.0,1
EQ01.TEMP,2019-01-02 04:08:24,4.0,4
EQ01.TEMP,2019-01-02 04:08:28,5.0,5
EQ01.TEMP,2019-01-02 04:08:38,2.0,2
EQ01.TEMP,2019-01-02 04:08:44,0.0,0
EQ01.POWER,2019-01-02 04:08:47,7.0,7
EQ01.TEMP,2019-01-02 04:08:54,1.0,1
EQ01.TEMP,2019-01-02 04:08:58,0.0,0
EQ01.POWER,2019-01-02 04:08:59,8.0,8
EQ01.TEMP,2019-01-02 04:09:04,7.0,7
EQ01.TEMP,2019-01-02 04:09:05,7.0,7
EQ01.POWER,2019-01-02 04:09:07,0.0,0
EQ01.POWER,2019-01-02 04:09:09,1.0,1
EQ01.POWER,2019-01-02 04:09:11,0.0,0
EQ01.TEMP,2019-01-02 04:09:11,7.0,7
EQ01.TEMP,2019-01-02 04:09:16,2.0,2
EQ01.POWER,2019-01-02 04:09:17,9.0,9
EQ01.TEMP,2019-01-02 04:09:19,4.0,4
EQ01.POWER,2019-01-02 04:09:21,8.0,8
EQ01.POWER,2019-01-02 04:09:23,4.0,4
EQ01.TEMP,2019-01-02 04:09:23,3.0,3
EQ01.POWER,2019-01-02 04:09:24,4.0,4
EQ01.TEMP,2019-01-02 04:09:28,2.0,2
EQ01.POWER,2019-01-02 04:09:30,8.0,8
EQ01.TEMP,2019-01-02 04:09:37,4.0,4
EQ01.POWER,2019-01-02 04:09:40,3.0,3
EQ01.TEMP,2019-01-02 04:09:47,9.0,9
EQ01.POWER,2019-01-02 04:09:48,6.0,6
EQ01.TEMP,2019-01-02 04:09:49,5.0,5
EQ01.POWER,2019-01-02 04:09:51,9.0,9
EQ01.TEMP,2019-01-02 04:09:53,9.0,9
EQ01.POWER,2019-01-02 04:09:54,7.0,7
EQ01.TEMP,2019-01-02 04:09:56,0.0,0
EQ01.POWER,2019-01-02 04:10:00,4.0,4
EQ01.TEMP,2019-01-02 04:10:00,8.0,8
EQ01.TEMP,2019-01-02 04:10:05,2.0,2
EQ01.TEMP,2019-01-02 04:10:08,5.0,5
EQ01.TEMP,2019-01-02 04:10:10,2.0,2
EQ01.POWER,2019-01-02 04:10:14,9.0,9
EQ01.TEMP,2019-01-02 04:10:17,5.0,5
EQ01.POWER,2019-01-02 04:10:25,3.0,3
EQ01.POWER,2019-01-02 04:10:30,0.0,0
EQ01.TEMP,2019-01-02 04:10:30,7.0,7
EQ01.TEMP,2019-01-02 04:10:32,8.0,8
EQ01.POWER,2019-01-02 04:10:34,4.0,4
EQ01.TEMP,2019-01-02 04:10:38,2.0,2
EQ01.POWER,2019-01-02 04:10:41,6.0,6
EQ01.TEMP,2019-01-02 04:10:42,9.0,9
EQ01.TEMP,2019-01-02 04:10:43,5.0,5
EQ01.TEMP,2019-01-02 04:10:44,8.0,8
EQ01.TEMP,2019-01-02 04:10:46,1.0,1
EQ01.TEMP,2019-01-02 04:10:51,8.0,8
EQ01.POWER,2019-01-02 04:10:53,5.0,5
EQ01.TEMP,2019-01-02 04:10:54,7.0,7
EQ01.POWER,2019-01-02 04:10:56,0.0,0
EQ01.POWER,2019-01-02 04:11:00,6.0,6
EQ01.TEMP,2019-01-02 04:11:00,2.0,2
EQ01.POWER,2019-01-02 04:11:01,2.0,2
EQ01.POWER,2019-01-02 04:11:03,6.0,6
EQ01.TEMP,2019-01-02 04:11:04,6.0,6
EQ01.POWER,2019-01-02 04:11:08,5.0,5
EQ01.TEMP,2019-01-02 04:11:09,2.0,2
EQ01.TEMP,2019-01-02 04:11:10,3.0,3
EQ01.TEMP,2019-01-02 04:11:14,5.0,5
EQ01.TEMP,2019-01-02 04:11:15,8.0,8
EQ01.POWER,2019-01-02 04:11:19,8.0,8
EQ01.POWER,2019-01-02 04:11:21,6.0,6
EQ01.TEMP,2019-01-02 04:11:21,2.0,2
EQ01.TEMP,2019-01-02 04:11:23,1.0,1
EQ01.TEMP,2019-01-02 04:11:25,3.0,3
EQ01.TEMP,2019-01-02 04:11:29,7.0,7
EQ01.POWER,2019-01-02 04:11:30,9.0,9
EQ01.POWER,2019-01-02 04:11:33,6.0,6
EQ01.TEMP,2019-01-02 04:11:33,1.0,1
EQ01.POWER,2019-01-02 04:11:36,0.0,0
EQ01.TEMP,2019-01-02 04:11:41,1.0,1
EQ01.POWER,2019-01-02 04:11:42,5.0,5
EQ01.POWER,2019-01-02 04:11:43,0.0,0
EQ01.POWER,2019-01-02 04:11:44,2.0,2
EQ01.TEMP,2019-01-02 04:11:45,7.0,7
EQ01.POWER,2019-01-02 04:11:51,3.0,3
EQ01.TEMP,2019-01-02 04:11:52,9.0,9
EQ01.POWER,2019-01-02 04:11:55,9.0,9
EQ01.TEMP,2019-01-02 04:11:57,1.0,1
EQ01.TEMP,2019-01-02 04:12:01,2.0,2
EQ01.POWER,2019-01-02 04:12:03,2.0,2
EQ01.TEMP,2019-01-02 04:12:04,3.0,3
EQ01.POWER,2019-01-02 04:12:07,9.0,9
EQ01.POWER,2019-01-02 04:12:13,1.0,1
EQ01.TEMP,2019-01-02 04:12:13,5.0,5
EQ01.POWER,2019-01-02 04:12:17,8.0,8
EQ01.POWER,2019-01-02 04:12:19,4.0,4
EQ01.TEMP,2019-01-02 04:12:22,0.0,0
EQ01.POWER,2019-01-02 04:12:23,1.0,1
EQ01.POWER,2019-01-02 04:12:25,5.0,5
EQ01.TEMP,2019-01-02 04:12:25,0.0,0
EQ01.TEMP,2019-01-02 04:12:28,0.0,0
EQ01.POWER,2019-01-02 04:12:38,1.0,1
EQ01.TEMP,2019-01-02 04:12:40,5.0,5
EQ01.POWER,2019-01-02 04:12:43,1.0,1
EQ01.POWER,2019-01-02 04:12:46,4.0,4
EQ01.POWER,2019-01-02 04:12:47,9.0,9
EQ01.TEMP,2019-01-02 04:12:47,2.0,2
EQ01.POWER,2019-01-02 04:12:48,1.0,1
EQ01.TEMP,2019-01-02 04:12:48,3.0,3
EQ01.TEMP,2019-01-02 04:12:49,9.0,9
EQ01.TEMP,2019-01-02 04:12:55,3.0,3
EQ01.POWER,2019-01-02 04:13:01,4.0,4
EQ01.POWER,2019-01-02 04:13:03,7.0,7
EQ01.TEMP,2019-01-02 04:13:05,3.0,3
EQ01.POWER,2019-01-02 04:13:07,4.0,4
EQ01.POWER,2019-01-02 04:13:08,5.0,5
EQ01.TEMP,2019-01-02 04:13:08,8.0,8
EQ01.POWER,2019-01-02 04:13:12,4.0,4
EQ01.POWER,2019-01-02 04:13:16,9.0,9
EQ01.TEMP,2019-01-02 04:13:17,1.0,1
EQ01.TEMP,2019-01-02 04:13:18,3.0,3
EQ01.POWER,2019-01-02 04:13:19,9.0,9
EQ01.TEMP,2019-01-02 04:13:21,7.0,7
EQ01.POWER,2019-01-02 04:13:24,3.0,3
EQ01.POWER,2019-01-02 04:13:26,7.0,7
EQ01.TEMP,2019-01-02 04:13:29,2.0,2
EQ01.TEMP,2019-01-02 04:13:30,4.0,4
EQ01.TEMP,2019-01-02 04:13:34,8.0,8
EQ01.TEMP,2019-01-02 04:13:35,4.0,4
EQ01.TEMP,2019-01-02 04:13:37,2.0,2
EQ01.TEMP,2019-01-02 04:13:40,7.0,7
EQ01.TEMP,2019-01-02 04:13:41,8.0,8
EQ01.POWER,2019-01-02 04:13:44,1.0,1
EQ01.POWER,2019-01-02 04:13:52,2.0,2
EQ01.POWER,2019-01-02 04:13:53,6.0,6
EQ01.TEMP,2019-01-02 04:13:53,8.0,8
EQ01.POWER,2019-01-02 04:13:58,3.0,3
EQ01.TEMP,2019-01-02 04:14:00,6.0,6
EQ01.POWER,2019-01-02 04:14:05,8.0,8
EQ01.POWER,2019-01-02 04:14:06,0.0,0
EQ01.TEMP,2019-01-02 04:14:08,1.0,1
EQ01.POWER,2019-01-02 04:14:10,7.0,7
EQ01.POWER,2019-01-02 04:14:13,9.0,9
EQ01.TEMP,2019-01-02 04:14:18,1.0,1
EQ01.TEMP,2019-01-02 04:14:21,5.0,5
EQ01.TEMP,2019-01-02 04:14:24,4.0,4
EQ01.TEMP,2019-01-02 04:14:25,3.0,3
EQ01.POWER,2019-01-02 04:14:27,9.0,9
EQ01.POWER,2019-01-02 04:14:28,5.0,5
EQ01.TEMP,2019-01-02 04:14:32,2.0,2
EQ01.POWER,2019-01-02 04:14:33,6.0,6
EQ01.POWER,2019-01-02 04:14:35,8.0,8
EQ01.TEMP,2019-01-02 04:14:35,6.0,6
EQ01.TEMP,2019-01-02 04:14:40,1.0,1
EQ01.POWER,2019-01-02 04:14:41,3.0,3
EQ01.TEMP,2019-01-02 04:14:41,3.0,3
